model_id,channel_44_1,channel_44_2,channel_44_3,channel_44_4,channel_44_5,channel_44_6,channel_44_7,channel_44_8,channel_44_9,channel_44_10,channel_44_11,channel_44_12,channel_44_13,channel_44_14,channel_44_15,channel_44_16,channel_44_17,channel_44_18,channel_44_19,channel_44_20,channel_44_21,channel_44_22,channel_44_23,channel_44_24,channel_44_25,channel_44_26,channel_44_27,channel_44_28,channel_44_29,channel_44_30,channel_44_31,channel_44_32,channel_44_33,channel_44_34,channel_44_35,channel_44_36,channel_44_37,channel_44_38,channel_44_39,channel_44_40,channel_44_41,channel_44_42,channel_44_43,channel_44_44,channel_44_45,channel_44_46,channel_44_47,channel_44_48,channel_44_49,channel_44_50,channel_44_51,channel_44_52,channel_44_53,channel_44_54,channel_44_55,channel_44_56,channel_44_57,channel_44_58,channel_44_59,channel_44_60,channel_44_61,channel_44_62,channel_44_63,channel_44_64,channel_44_65,channel_44_66,channel_44_67,channel_44_68,channel_44_69,channel_44_70,channel_44_71,channel_44_72,channel_44_73,channel_44_74,channel_44_75,channel_45_1,channel_45_2,channel_45_3,channel_45_4,channel_45_5,channel_45_6,channel_45_7,channel_45_8,channel_45_9,channel_45_10,channel_45_11,channel_45_12,channel_45_13,channel_45_14,channel_45_15,channel_45_16,channel_45_17,channel_45_18,channel_45_19,channel_45_20,channel_45_21,channel_45_22,channel_45_23,channel_45_24,channel_45_25,channel_45_26,channel_45_27,channel_45_28,channel_45_29,channel_45_30,channel_45_31,channel_45_32,channel_45_33,channel_45_34,channel_45_35,channel_45_36,channel_45_37,channel_45_38,channel_45_39,channel_45_40,channel_45_41,channel_45_42,channel_45_43,channel_45_44,channel_45_45,channel_45_46,channel_45_47,channel_45_48,channel_45_49,channel_45_50,channel_45_51,channel_45_52,channel_45_53,channel_45_54,channel_45_55,channel_45_56,channel_45_57,channel_45_58,channel_45_59,channel_45_60,channel_45_61,channel_45_62,channel_45_63,channel_45_64,channel_45_65,channel_45_66,channel_45_67,channel_45_68,channel_45_69,channel_45_70,channel_45_71,channel_45_72,channel_45_73,channel_45_74,channel_45_75,channel_46_1,channel_46_2,channel_46_3,channel_46_4,channel_46_5,channel_46_6,channel_46_7,channel_46_8,channel_46_9,channel_46_10,channel_46_11,channel_46_12,channel_46_13,channel_46_14,channel_46_15,channel_46_16,channel_46_17,channel_46_18,channel_46_19,channel_46_20,channel_46_21,channel_46_22,channel_46_23,channel_46_24,channel_46_25,channel_46_26,channel_46_27,channel_46_28,channel_46_29,channel_46_30,channel_46_31,channel_46_32,channel_46_33,channel_46_34,channel_46_35,channel_46_36,channel_46_37,channel_46_38,channel_46_39,channel_46_40,channel_46_41,channel_46_42,channel_46_43,channel_46_44,channel_46_45,channel_46_46,channel_46_47,channel_46_48,channel_46_49,channel_46_50,channel_46_51,channel_46_52,channel_46_53,channel_46_54,channel_46_55,channel_46_56,channel_46_57,channel_46_58,channel_46_59,channel_46_60,channel_46_61,channel_46_62,channel_46_63,channel_46_64,channel_46_65,channel_46_66,channel_46_67,channel_46_68,channel_46_69,channel_46_70,channel_46_71,channel_46_72,channel_46_73,channel_46_74,channel_46_75,Usage
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050000001,0.050405405,0.05081081,0.051216215,0.051621623,0.052027028,0.052432433,0.052837837,0.053243242,0.053648647,0.054054055,0.05445946,0.054864865,0.05527027,0.055675674,0.056081083,0.056486487,0.056891892,0.057297297,0.057702702,0.058108106,0.058513515,0.058918919,0.059324324,0.059729729,0.060135134,0.060540542,0.060945947,0.061351351,0.061756756,0.062162161,0.062567569,0.06297297,0.063378379,0.063783787,0.064189188,0.064594597,0.064999998,0.065405406,0.065810814,0.066216215,0.066621624,0.067027025,0.067432433,0.067837834,0.068243243,0.068648651,0.069054052,0.069459461,0.069864862,0.07027027,0.070675679,0.07108108,0.071486488,0.071891889,0.072297297,0.072702706,0.073108107,0.073513515,0.073918916,0.074324325,0.074729733,0.075135134,0.075540543,0.075945944,0.076351352,0.07675676,0.077162161,0.07756757,0.077972971,0.078378379,0.07878378,0.079189189,0.079594597,0.079999998,-0.050000001,-0.050405405,-0.05081081,-0.051216215,-0.051621623,-0.052027028,-0.052432433,-0.052837837,-0.053243242,-0.053648647,-0.054054055,-0.05445946,-0.054864865,-0.05527027,-0.055675674,-0.056081083,-0.056486487,-0.056891892,-0.057297297,-0.057702702,-0.058108106,-0.058513515,-0.058918919,-0.059324324,-0.059729729,-0.060135134,-0.060540542,-0.060945947,-0.061351351,-0.061756756,-0.062162161,-0.062567569,-0.06297297,-0.063378379,-0.063783787,-0.064189188,-0.064594597,-0.064999998,-0.065405406,-0.065810814,-0.066216215,-0.066621624,-0.067027025,-0.067432433,-0.067837834,-0.068243243,-0.068648651,-0.069054052,-0.069459461,-0.069864862,-0.07027027,-0.070675679,-0.07108108,-0.071486488,-0.071891889,-0.072297297,-0.072702706,-0.073108107,-0.073513515,-0.073918916,-0.074324325,-0.074729733,-0.075135134,-0.075540543,-0.075945944,-0.076351352,-0.07675676,-0.077162161,-0.07756757,-0.077972971,-0.078378379,-0.07878378,-0.079189189,-0.079594597,-0.079999998,Private
36,-0.050000001,-0.050405405,-0.05081081,-0.051216215,-0.051621623,-0.052027028,-0.052432433,-0.052837837,-0.053243242,-0.053648647,-0.054054055,-0.05445946,-0.054864865,-0.05527027,-0.055675674,-0.056081083,-0.056486487,-0.056891892,-0.057297297,-0.057702702,-0.058108106,-0.058513515,-0.058918919,-0.059324324,-0.059729729,-0.060135134,-0.060540542,-0.060945947,-0.061351351,-0.061756756,-0.062162161,-0.062567569,-0.06297297,-0.063378379,-0.063783787,-0.064189188,-0.064594597,-0.064999998,-0.065405406,-0.065810814,-0.066216215,-0.066621624,-0.067027025,-0.067432433,-0.067837834,-0.068243243,-0.068648651,-0.069054052,-0.069459461,-0.069864862,-0.07027027,-0.070675679,-0.07108108,-0.071486488,-0.071891889,-0.072297297,-0.072702706,-0.073108107,-0.073513515,-0.073918916,-0.074324325,-0.074729733,-0.075135134,-0.075540543,-0.075945944,-0.076351352,-0.07675676,-0.077162161,-0.07756757,-0.077972971,-0.078378379,-0.07878378,-0.079189189,-0.079594597,-0.079999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003730348,-0.007226305,-0.010268207,-0.012664919,-0.014265847,-0.014970401,-0.014734309,-0.013572406,-0.011557698,-0.008816779,-0.005521868,-0.001879998,0.001879998,0.005521868,0.008816779,0.011557698,0.013572406,0.014734309,0.014970401,0.014265847,0.012664919,0.010268207,0.007226305,0.003730348,0,-0.008704146,-0.016861379,-0.023959149,-0.029551478,-0.033286978,-0.034930937,-0.034380052,-0.031668946,-0.026967963,-0.020572484,-0.01288436,-0.004386663,0.004386663,0.01288436,0.020572484,0.026967963,0.031668946,0.034380052,0.034930937,0.033286978,0.029551478,0.023959149,0.016861379,0.008704146,0,-0.005595522,-0.010839458,-0.01540231,-0.018997379,-0.021398772,-0.022455601,-0.022101464,-0.020358609,-0.017336547,-0.013225168,-0.008282802,-0.002819998,0.002819998,0.008282802,0.013225168,0.017336547,0.020358609,0.022101464,0.022455601,0.021398772,0.018997379,0.01540231,0.010839458,0.005595522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68E-05,-2.56E-05,-3.85E-05,-5.73E-05,-8.44E-05,-0.000122841,-0.000176793,-0.000251562,-0.000353903,-0.000492246,-0.000676922,-0.000920352,-0.001237166,-0.001644222,-0.002160488,-0.002806738,-0.003605044,-0.004578024,-0.005747834,-0.007134918,-0.00875654,-0.010625142,-0.012746637,-0.015118727,-0.017729377,-0.020555615,-0.023562759,-0.026704257,-0.029922202,-0.033148609,-0.03630745,-0.03931741,-0.042095218,-0.044559393,-0.046634197,-0.048253454,-0.049364079,-0.049928941,-0.049928941,-0.049364079,-0.048253454,-0.046634197,-0.044559393,-0.042095218,-0.03931741,-0.03630745,-0.033148609,-0.029922202,-0.026704257,-0.023562759,-0.020555615,-0.017729377,-0.015118727,-0.012746637,-0.010625142,-0.00875654,-0.007134918,-0.005747834,-0.004578024,-0.003605044,-0.002806738,-0.002160488,-0.001644222,-0.001237166,-0.000920352,-0.000676922,-0.000492246,-0.000353903,-0.000251562,-0.000176793,-0.000122841,-8.44E-05,-5.73E-05,-3.85E-05,-2.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private
40,-0.006766764,-0.007517754,-0.008328367,-0.00920018,-0.010134385,-0.011131743,-0.012192524,-0.013316459,-0.014502689,-0.015749726,-0.017055409,-0.018416876,-0.019830536,-0.021292057,-0.022796357,-0.024337612,-0.025909269,-0.027504073,-0.029114112,-0.030730862,-0.032345258,-0.033947766,-0.035528462,-0.037077148,-0.038583435,-0.040036868,-0.041427054,-0.04274375,-0.04397703,-0.045117375,-0.046155818,-0.047084041,-0.047894504,-0.048580538,-0.049136434,-0.049557526,-0.049840257,-0.049982224,-0.049982224,-0.049840257,-0.049557526,-0.049136434,-0.048580538,-0.047894504,-0.047084041,-0.046155818,-0.045117375,-0.04397703,-0.04274375,-0.041427054,-0.040036868,-0.038583435,-0.037077148,-0.035528462,-0.033947766,-0.032345258,-0.030730862,-0.029114112,-0.027504073,-0.025909269,-0.024337612,-0.022796357,-0.021292057,-0.019830536,-0.018416876,-0.017055409,-0.015749726,-0.014502689,-0.013316459,-0.012192524,-0.011131743,-0.010134385,-0.00920018,-0.008328367,-0.007517754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Public
41,0.006766764,0.007517754,0.008328367,0.00920018,0.010134385,0.011131743,0.012192524,0.013316459,0.014502689,0.015749726,0.017055409,0.018416876,0.019830536,0.021292057,0.022796357,0.024337612,0.025909269,0.027504073,0.029114112,0.030730862,0.032345258,0.033947766,0.035528462,0.037077148,0.038583435,0.040036868,0.041427054,0.04274375,0.04397703,0.045117375,0.046155818,0.047084041,0.047894504,0.048580538,0.049136434,0.049557526,0.049840257,0.049982224,0.049982224,0.049840257,0.049557526,0.049136434,0.048580538,0.047894504,0.047084041,0.046155818,0.045117375,0.04397703,0.04274375,0.041427054,0.040036868,0.038583435,0.037077148,0.035528462,0.033947766,0.032345258,0.030730862,0.029114112,0.027504073,0.025909269,0.024337612,0.022796357,0.021292057,0.019830536,0.018416876,0.017055409,0.015749726,0.014502689,0.013316459,0.012192524,0.011131743,0.010134385,0.00920018,0.008328367,0.007517754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private
42,0,0.001081081,0.002162162,0.003243243,0.004324324,0.005405406,0.006486487,0.007567568,0.008648649,0.00972973,0.010810811,0.011891892,0.012972973,0.014054054,0.015135136,0.016216217,0.017297298,0.018378379,0.01945946,0.020540541,0.021621622,0.022702703,0.023783784,0.024864865,0.025945947,0.027027028,0.028108109,0.02918919,0.030270271,0.03135135,0.032432433,0.033513512,0.034594595,0.035675675,0.036756758,0.037837837,0.03891892,0.039999999,0.041081082,0.042162161,0.043243244,0.044324324,0.045405407,0.046486486,0.047567569,0.048648648,0.049729731,0.05081081,0.051891893,0.052972972,0.054054055,0.055135135,0.056216218,0.057297297,0.05837838,0.059459459,0.060540542,0.061621621,0.0627027,0.063783787,0.064864866,0.065945946,0.067027025,0.068108112,0.069189191,0.07027027,0.071351349,0.072432436,0.073513515,0.074594595,0.075675674,0.07675676,0.07783784,0.078918919,0.079999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001081081,0.002162162,0.003243243,0.004324324,0.005405406,0.006486487,0.007567568,0.008648649,0.00972973,0.010810811,0.011891892,0.012972973,0.014054054,0.015135136,0.016216217,0.017297298,0.018378379,0.01945946,0.020540541,0.021621622,0.022702703,0.023783784,0.024864865,0.025945947,0.027027028,0.028108109,0.02918919,0.030270271,0.03135135,0.032432433,0.033513512,0.034594595,0.035675675,0.036756758,0.037837837,0.03891892,0.039999999,0.041081082,0.042162161,0.043243244,0.044324324,0.045405407,0.046486486,0.047567569,0.048648648,0.049729731,0.05081081,0.051891893,0.052972972,0.054054055,0.055135135,0.056216218,0.057297297,0.05837838,0.059459459,0.060540542,0.061621621,0.0627027,0.063783787,0.064864866,0.065945946,0.067027025,0.068108112,0.069189191,0.07027027,0.071351349,0.072432436,0.073513515,0.074594595,0.075675674,0.07675676,0.07783784,0.078918919,0.079999998,0,-0.001081081,-0.002162162,-0.003243243,-0.004324324,-0.005405406,-0.006486487,-0.007567568,-0.008648649,-0.00972973,-0.010810811,-0.011891892,-0.012972973,-0.014054054,-0.015135136,-0.016216217,-0.017297298,-0.018378379,-0.01945946,-0.020540541,-0.021621622,-0.022702703,-0.023783784,-0.024864865,-0.025945947,-0.027027028,-0.028108109,-0.02918919,-0.030270271,-0.03135135,-0.032432433,-0.033513512,-0.034594595,-0.035675675,-0.036756758,-0.037837837,-0.03891892,-0.039999999,-0.041081082,-0.042162161,-0.043243244,-0.044324324,-0.045405407,-0.046486486,-0.047567569,-0.048648648,-0.049729731,-0.05081081,-0.051891893,-0.052972972,-0.054054055,-0.055135135,-0.056216218,-0.057297297,-0.05837838,-0.059459459,-0.060540542,-0.061621621,-0.0627027,-0.063783787,-0.064864866,-0.065945946,-0.067027025,-0.068108112,-0.069189191,-0.07027027,-0.071351349,-0.072432436,-0.073513515,-0.074594595,-0.075675674,-0.07675676,-0.07783784,-0.078918919,-0.079999998,Private
44,0,-0.001081081,-0.002162162,-0.003243243,-0.004324324,-0.005405406,-0.006486487,-0.007567568,-0.008648649,-0.00972973,-0.010810811,-0.011891892,-0.012972973,-0.014054054,-0.015135136,-0.016216217,-0.017297298,-0.018378379,-0.01945946,-0.020540541,-0.021621622,-0.022702703,-0.023783784,-0.024864865,-0.025945947,-0.027027028,-0.028108109,-0.02918919,-0.030270271,-0.03135135,-0.032432433,-0.033513512,-0.034594595,-0.035675675,-0.036756758,-0.037837837,-0.03891892,-0.039999999,-0.041081082,-0.042162161,-0.043243244,-0.044324324,-0.045405407,-0.046486486,-0.047567569,-0.048648648,-0.049729731,-0.05081081,-0.051891893,-0.052972972,-0.054054055,-0.055135135,-0.056216218,-0.057297297,-0.05837838,-0.059459459,-0.060540542,-0.061621621,-0.0627027,-0.063783787,-0.064864866,-0.065945946,-0.067027025,-0.068108112,-0.069189191,-0.07027027,-0.071351349,-0.072432436,-0.073513515,-0.074594595,-0.075675674,-0.07675676,-0.07783784,-0.078918919,-0.079999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Private
45,0.050000001,0.050405405,0.05081081,0.051216215,0.051621623,0.052027028,0.052432433,0.052837837,0.053243242,0.053648647,0.054054055,0.05445946,0.054864865,0.05527027,0.055675674,0.056081083,0.056486487,0.056891892,0.057297297,0.057702702,0.058108106,0.058513515,0.058918919,0.059324324,0.059729729,0.060135134,0.060540542,0.060945947,0.061351351,0.061756756,0.062162161,0.062567569,0.06297297,0.063378379,0.063783787,0.064189188,0.064594597,0.064999998,0.065405406,0.065810814,0.066216215,0.066621624,0.067027025,0.067432433,0.067837834,0.068243243,0.068648651,0.069054052,0.069459461,0.069864862,0.07027027,0.070675679,0.07108108,0.071486488,0.071891889,0.072297297,0.072702706,0.073108107,0.073513515,0.073918916,0.074324325,0.074729733,0.075135134,0.075540543,0.075945944,0.076351352,0.07675676,0.077162161,0.07756757,0.077972971,0.078378379,0.07878378,0.079189189,0.079594597,0.079999998,0,0.001081081,0.002162162,0.003243243,0.004324324,0.005405406,0.006486487,0.007567568,0.008648649,0.00972973,0.010810811,0.011891892,0.012972973,0.014054054,0.015135136,0.016216217,0.017297298,0.018378379,0.01945946,0.020540541,0.021621622,0.022702703,0.023783784,0.024864865,0.025945947,0.027027028,0.028108109,0.02918919,0.030270271,0.03135135,0.032432433,0.033513512,0.034594595,0.035675675,0.036756758,0.037837837,0.03891892,0.039999999,0.041081082,0.042162161,0.043243244,0.044324324,0.045405407,0.046486486,0.047567569,0.048648648,0.049729731,0.05081081,0.051891893,0.052972972,0.054054055,0.055135135,0.056216218,0.057297297,0.05837838,0.059459459,0.060540542,0.061621621,0.0627027,0.063783787,0.064864866,0.065945946,0.067027025,0.068108112,0.069189191,0.07027027,0.071351349,0.072432436,0.073513515,0.074594595,0.075675674,0.07675676,0.07783784,0.078918919,0.079999998,0,-0.001081081,-0.002162162,-0.003243243,-0.004324324,-0.005405406,-0.006486487,-0.007567568,-0.008648649,-0.00972973,-0.010810811,-0.011891892,-0.012972973,-0.014054054,-0.015135136,-0.016216217,-0.017297298,-0.018378379,-0.01945946,-0.020540541,-0.021621622,-0.022702703,-0.023783784,-0.024864865,-0.025945947,-0.027027028,-0.028108109,-0.02918919,-0.030270271,-0.03135135,-0.032432433,-0.033513512,-0.034594595,-0.035675675,-0.036756758,-0.037837837,-0.03891892,-0.039999999,-0.041081082,-0.042162161,-0.043243244,-0.044324324,-0.045405407,-0.046486486,-0.047567569,-0.048648648,-0.049729731,-0.05081081,-0.051891893,-0.052972972,-0.054054055,-0.055135135,-0.056216218,-0.057297297,-0.05837838,-0.059459459,-0.060540542,-0.061621621,-0.0627027,-0.063783787,-0.064864866,-0.065945946,-0.067027025,-0.068108112,-0.069189191,-0.07027027,-0.071351349,-0.072432436,-0.073513515,-0.074594595,-0.075675674,-0.07675676,-0.07783784,-0.078918919,-0.079999998,Private
